Date,cesi_global,cesi_g10,cesi_united_states,cesi_eurozone,cesi_asia_pacific,cesi_latin_america,cesi_emerging_markets,cesi_bric
2015-10-06,-11.8,-6.1,-29.4,13.9,-23.0,-18.5,-20.3,-30.1
2015-10-07,-13.3,-7.7,-28.9,8.4,-23.0,-17.7,-21.6,-29.6
2015-10-08,-11.7,-7.1,-26.8,8.4,-23.3,-17.3,-18.5,-30.7
2015-10-09,-11.6,-6.8,-26.3,9.0,-24.1,-16.7,-18.9,-31.1
2015-10-12,-11.0,-5.8,-24.3,8.7,-23.4,-14.5,-18.8,-29.4
2015-10-13,-10.9,-6.7,-24.1,6.0,-21.0,-13.5,-17.2,-25.9
2015-10-14,-11.9,-8.2,-26.7,6.0,-20.1,-18.0,-17.4,-27.1
2015-10-15,-9.9,-5.1,-18.5,6.0,-20.2,-17.5,-17.1,-25.6
2015-10-16,-8.7,-3.3,-14.8,6.1,-18.8,-19.8,-16.7,-25.3
2015-10-19,-8.3,-1.7,-11.3,6.8,-19.7,-18.5,-18.1,-28.3
2015-10-20,-6.8,0.2,-7.2,7.5,-18.7,-18.5,-17.4,-26.9
2015-10-21,-5.5,1.3,-5.6,9.0,-17.1,-14.7,-15.6,-24.8
2015-10-22,-5.0,1.9,-5.3,8.7,-17.1,-13.4,-15.4,-23.8
2015-10-23,-0.7,7.7,-0.1,22.2,-15.8,-9.3,-13.4,-22.3
2015-10-26,-3.1,3.7,-7.7,20.3,-14.7,-11.1,-13.3,-21.6
2015-10-27,-4.5,1.5,-10.1,18.1,-14.8,-11.5,-13.5,-21.1
2015-10-28,-4.6,1.4,-10.0,19.9,-14.9,-11.4,-13.6,-20.4
2015-10-29,-2.0,5.0,-10.5,25.7,-14.4,-6.8,-12.5,-18.6
2015-10-30,-0.8,5.6,-12.7,32.7,-10.9,-6.8,-10.5,-17.9
2015-11-02,-0.8,6.2,-13.1,32.3,-8.2,-7.8,-9.2,-10.7
2015-11-03,0.3,6.0,-13.4,32.4,-7.8,-3.7,-8.3,-10.0
2015-11-04,2.7,8.9,-6.5,33.1,-7.2,4.3,-6.5,-5.6
2015-11-05,1.4,6.7,-8.4,27.7,-7.3,4.9,-6.5,-6.1
2015-11-06,3.9,9.5,-8.4,22.1,-4.9,7.0,-4.5,-4.7
2015-11-09,4.7,10.2,0.6,23.4,-4.2,6.5,-3.6,-5.4
2015-11-10,2.2,6.4,0.9,23.7,-5.5,6.5,-4.1,-5.6
2015-11-11,2.5,6.2,1.0,23.8,-5.5,9.2,-3.0,-4.8
2015-11-12,3.5,7.9,0.5,23.4,-8.7,13.6,-3.2,-5.6
2015-11-13,3.5,7.4,0.5,22.9,-7.4,12.3,-2.4,-5.2
2015-11-16,4.3,7.3,1.5,24.9,-4.9,12.1,-0.1,-3.6
2015-11-17,4.0,6.0,-2.8,26.5,-3.5,12.4,1.0,-2.2
2015-11-18,2.4,3.0,-9.0,25.0,-2.3,10.6,1.4,-1.5
2015-11-19,1.1,1.8,-8.6,24.6,-2.1,9.2,1.4,-5.1
2015-11-20,1.5,1.1,-9.1,24.0,-1.8,17.8,2.1,-4.8
2015-11-23,2.3,2.1,-12.8,32.8,-1.2,16.0,2.5,-3.2
2015-11-24,1.7,1.0,-17.2,35.4,-0.9,17.3,2.8,-2.6
2015-11-25,1.9,0.5,-16.5,34.2,0.3,19.3,4.0,-1.7
2015-11-27,1.6,-1.0,-15.5,28.2,2.2,19.1,5.4,-0.7
2015-11-30,2.3,-2.4,-14.4,23.1,5.6,24.9,9.3,2.6
2015-12-01,1.3,-4.4,-20.2,28.9,9.9,17.7,9.9,1.5
2015-12-02,0.5,-6.1,-17.7,21.2,10.0,19.9,10.5,1.5
2015-12-03,-1.2,-8.8,-21.8,17.7,9.9,16.0,10.2,1.1
2015-12-04,-1.1,-9.9,-25.8,19.1,12.0,16.6,12.1,1.1
2015-12-07,-1.6,-10.0,-24.3,16.7,9.4,13.8,11.0,1.1
2015-12-08,-0.1,-7.5,-23.6,16.7,7.5,13.5,11.0,-1.1
2015-12-09,2.2,-3.8,-22.4,16.6,7.3,13.1,11.1,-0.9
2015-12-10,2.8,-3.3,-23.8,16.2,6.5,12.9,11.9,-0.7
2015-12-11,4.8,-2.4,-22.3,17.3,13.4,9.8,15.6,8.9
2015-12-14,7.7,1.0,-20.7,19.0,17.4,8.6,17.7,13.8
2015-12-15,6.9,0.5,-22.2,19.5,15.4,8.0,16.4,13.3
2015-12-16,7.7,0.3,-23.0,20.4,15.4,19.7,18.8,17.8
2015-12-17,7.4,0.4,-23.9,19.0,14.3,22.6,17.8,15.6
2015-12-18,6.9,-0.5,-23.9,18.7,14.4,23.6,18.1,16.1
2015-12-21,5.5,-2.9,-30.4,17.6,15.4,21.2,18.1,16.3
2015-12-22,5.4,-2.8,-29.2,17.6,15.2,21.1,17.8,15.9
2015-12-23,3.4,-6.4,-32.8,16.3,15.3,21.7,18.2,15.7
2015-12-24,3.3,-6.4,-32.2,15.9,14.6,22.4,17.9,14.7
2015-12-28,1.7,-7.8,-31.2,13.9,11.7,21.9,15.9,12.6
2015-12-29,1.5,-7.3,-28.7,14.2,11.0,18.3,14.8,10.5
2015-12-30,1.3,-6.5,-27.5,14.5,7.7,21.8,12.9,8.8
2015-12-31,0.4,-8.0,-31.8,15.4,7.6,21.9,12.9,8.3
2016-01-04,-0.6,-7.0,-34.4,21.1,0.4,23.3,8.9,1.3
2016-01-05,-2.4,-8.0,-34.8,17.2,0.2,12.0,6.1,2.3
2016-01-06,-1.1,-5.7,-29.3,17.3,-0.1,11.9,5.9,2.1
2016-01-07,-0.7,-2.8,-29.8,28.9,-2.0,0.3,2.4,-1.8
2016-01-08,0.1,-0.5,-21.3,25.5,-2.8,-0.6,1.1,-2.3
2016-01-11,-1.7,-1.7,-22.6,24.0,-5.6,-6.4,-1.7,-3.0
2016-01-12,-6.0,-3.3,-24.1,23.4,-19.2,-6.7,-10.1,-23.1
2016-01-13,-4.1,-3.8,-24.7,22.7,-12.5,-1.5,-4.5,-12.4
2016-01-14,-6.1,-6.9,-26.3,20.5,-12.4,-4.3,-4.8,-12.1
2016-01-15,-7.8,-10.2,-33.8,19.6,-11.6,-2.5,-4.1,-11.0
2016-01-19,-10.6,-12.1,-35.2,15.6,-17.4,-5.2,-8.3,-17.5
2016-01-20,-13.8,-16.7,-45.1,12.8,-19.3,-6.2,-9.4,-20.0
2016-01-21,-13.9,-17.9,-45.7,12.1,-19.4,-1.2,-7.9,-18.0
2016-01-22,-16.3,-21.9,-43.5,-5.8,-20.0,-1.5,-8.0,-18.0
2016-01-25,-17.6,-23.2,-40.7,-14.0,-20.4,-3.9,-9.1,-19.0
2016-01-26,-16.8,-23.4,-39.4,-15.6,-20.3,8.6,-6.9,-14.8
2016-01-27,-15.6,-21.0,-33.3,-17.3,-20.8,8.0,-7.4,-15.0
2016-01-28,-20.8,-30.2,-47.3,-26.5,-20.2,10.0,-6.6,-14.3
2016-01-29,-20.1,-31.0,-47.1,-25.1,-17.2,14.9,-3.8,-14.7
2016-02-01,-21.7,-31.3,-50.5,-22.2,-23.3,9.8,-7.3,-11.8
2016-02-02,-22.0,-30.8,-50.5,-19.4,-24.9,7.5,-8.8,-12.0
2016-02-03,-22.4,-31.7,-54.2,-18.6,-24.9,10.4,-8.4,-11.5
2016-02-04,-22.7,-32.2,-55.7,-18.8,-24.5,8.9,-8.5,-11.1
2016-02-05,-21.4,-31.5,-55.7,-19.4,-22.2,14.4,-6.2,-10.6
2016-02-08,-20.1,-30.0,-53.5,-20.7,-19.1,13.0,-5.3,-7.7
2016-02-09,-21.1,-31.6,-52.6,-27.0,-18.6,12.5,-5.3,-7.4
2016-02-10,-21.9,-32.7,-51.6,-31.3,-19.0,12.7,-5.6,-7.3
2016-02-11,-20.7,-31.7,-48.9,-31.8,-17.9,11.2,-4.1,-5.1
2016-02-12,-20.3,-30.6,-48.3,-29.5,-21.0,11.3,-4.8,-9.2
2016-02-16,-21.5,-31.2,-46.9,-30.8,-29.4,15.9,-7.0,-17.2
2016-02-17,-22.2,-31.0,-47.4,-31.1,-30.6,12.7,-9.1,-17.1
2016-02-18,-21.1,-30.2,-44.8,-31.6,-29.9,12.9,-7.4,-14.4
2016-02-19,-19.7,-28.2,-37.0,-32.3,-29.4,13.5,-7.0,-14.4
2016-02-22,-22.9,-32.6,-33.7,-51.7,-29.7,8.3,-8.3,-14.5
2016-02-23,-24.1,-34.7,-35.9,-55.6,-29.8,9.6,-8.2,-14.3
2016-02-24,-24.6,-35.2,-38.6,-54.3,-30.9,10.4,-8.7,-14.3
2016-02-25,-22.6,-31.6,-30.7,-53.3,-31.9,13.3,-9.1,-13.4
2016-02-26,-21.2,-30.0,-21.4,-60.4,-31.2,17.1,-7.9,-12.8
2016-02-29,-22.5,-31.5,-19.4,-71.1,-33.1,21.4,-8.9,-11.7
2016-03-01,-19.9,-27.3,-12.7,-67.7,-34.2,20.3,-8.8,-18.4
2016-03-02,-19.4,-26.2,-10.1,-67.5,-36.6,26.9,-9.1,-16.6
2016-03-03,-19.5,-26.4,-12.3,-62.9,-36.4,28.7,-9.2,-16.0
2016-03-04,-19.8,-27.2,-12.9,-62.5,-37.5,34.4,-8.8,-14.5
2016-03-07,-21.4,-28.3,-11.8,-61.8,-37.0,29.6,-11.0,-15.5
2016-03-08,-22.4,-26.2,-13.0,-53.2,-47.7,29.4,-16.8,-30.2
2016-03-09,-22.8,-26.5,-12.8,-55.2,-48.5,29.3,-17.3,-31.7
2016-03-10,-22.8,-25.0,-9.8,-55.0,-48.6,20.8,-19.5,-34.8
2016-03-11,-23.5,-24.9,-9.3,-54.8,-50.5,25.7,-21.3,-42.8
2016-03-14,-20.6,-20.5,-7.5,-51.4,-46.9,17.2,-20.8,-42.0
2016-03-15,-19.0,-19.3,-5.1,-50.9,-43.5,19.1,-18.6,-41.4
2016-03-16,-18.6,-17.5,-3.4,-50.6,-44.5,13.8,-20.2,-41.2
2016-03-17,-16.9,-15.8,-0.3,-46.2,-43.4,13.8,-18.5,-38.5
2016-03-18,-16.7,-15.4,-0.2,-45.9,-43.0,11.6,-18.7,-38.1
2016-03-21,-16.8,-15.5,-2.9,-44.9,-41.7,10.6,-18.8,-38.6
2016-03-22,-15.0,-12.6,-4.1,-32.8,-41.2,10.6,-18.5,-38.0
2016-03-23,-14.1,-12.3,-3.7,-32.6,-39.7,8.2,-16.8,-38.5
2016-03-24,-15.4,-14.7,-10.7,-32.9,-39.6,10.2,-16.4,-38.0
2016-03-28,-11.8,-12.0,-4.9,-32.9,-31.9,11.3,-11.5,-35.2
2016-03-29,-12.0,-11.9,-3.8,-31.5,-33.1,11.8,-12.1,-34.6
2016-03-30,-12.6,-12.8,-3.4,-33.6,-32.4,9.3,-12.2,-35.9
2016-03-31,-9.2,-8.2,-5.2,-22.3,-32.0,12.2,-10.6,-35.1
2016-04-01,-6.2,-10.0,-4.4,-22.0,-15.6,16.3,-0.6,-16.5
2016-04-04,-5.4,-10.6,-6.1,-22.3,-12.7,23.2,2.4,-14.2
2016-04-05,-7.5,-15.2,-6.7,-36.5,-11.9,25.2,4.0,-12.9
2016-04-06,-6.8,-14.2,-7.6,-31.6,-10.2,25.6,4.3,-12.3
2016-04-07,-5.7,-13.1,-6.6,-31.0,-9.5,25.3,5.5,-11.6
2016-04-08,-4.6,-11.6,-6.0,-29.5,-8.6,21.7,6.0,-10.4
2016-04-11,-1.6,-8.8,-3.5,-27.5,-6.9,26.0,9.1,-4.7
2016-04-12,0.2,-8.1,-3.8,-26.6,-2.2,30.4,12.7,3.9
2016-04-13,0.3,-8.6,-4.8,-27.1,-0.4,29.4,13.7,5.9
2016-04-14,-0.3,-9.6,-8.2,-26.3,0.2,28.7,13.7,6.2
2016-04-15,0.8,-11.3,-12.2,-25.3,7.7,31.6,18.9,16.1
2016-04-18,2.3,-8.8,-9.3,-21.6,9.1,28.5,18.9,17.6
2016-04-19,-1.5,-12.7,-21.9,-17.8,7.6,26.9,15.3,15.6
2016-04-20,-1.7,-13.0,-21.8,-14.5,7.8,26.8,15.3,15.6
2016-04-21,-2.2,-13.7,-22.5,-13.7,7.8,25.8,15.0,15.4
2016-04-22,-2.2,-14.4,-25.1,-17.2,9.2,26.2,16.0,15.8
2016-04-25,-1.7,-13.8,-25.1,-15.8,10.5,25.2,16.4,14.0
2016-04-26,-2.0,-14.4,-28.0,-14.3,10.6,27.0,16.6,13.8
2016-04-27,-2.3,-14.9,-27.8,-13.8,10.6,27.1,16.5,13.7
2016-04-28,-0.4,-11.8,-29.8,-9.3,11.3,26.9,16.8,13.5
2016-04-29,-0.8,-12.4,-31.2,-13.0,9.6,36.3,16.7,12.5
2016-05-02,-1.3,-11.9,-31.7,-10.8,9.1,34.8,14.5,10.8
2016-05-03,-2.0,-11.8,-31.4,-10.3,6.8,29.8,12.6,7.3
2016-05-04,-2.5,-11.5,-28.4,-12.5,4.7,29.4,11.0,7.4
2016-05-05,-3.1,-12.2,-30.7,-11.8,4.2,29.3,10.6,7.5
2016-05-06,-4.7,-14.4,-36.7,-11.0,4.6,27.2,9.8,9.8
2016-05-09,-4.0,-12.4,-37.1,-5.3,4.4,27.0,8.5,8.3
2016-05-10,-3.7,-11.9,-34.6,-8.7,5.1,27.0,8.6,9.0
2016-05-11,-3.8,-11.9,-34.6,-8.7,5.8,25.3,8.4,8.4
2016-05-12,-6.8,-13.8,-38.5,-9.9,-0.5,19.1,3.6,0.9
2016-05-13,-6.6,-11.1,-33.0,-7.4,-1.0,17.1,0.1,1.0
2016-05-16,-8.0,-11.7,-36.2,-5.2,-8.6,17.0,-2.4,-3.7
2016-05-17,-6.7,-9.3,-30.6,-4.2,-8.5,12.9,-2.9,-4.0
2016-05-18,-5.1,-6.7,-31.7,-3.0,-8.4,14.8,-2.6,-3.9
2016-05-19,-3.0,-3.8,-30.6,-1.4,-8.2,14.0,-1.9,-3.3
2016-05-20,-2.6,-3.2,-30.8,0.8,-8.0,13.7,-1.8,-3.2
2016-05-23,-3.0,-3.8,-32.8,4.8,-8.8,14.6,-1.8,-2.2
2016-05-24,-0.8,-0.1,-22.0,2.6,-8.5,14.4,-1.8,-1.8
2016-05-25,-0.6,0.8,-23.3,7.3,-9.9,13.6,-2.6,-1.6
2016-05-26,0.7,1.6,-20.4,8.0,-6.7,13.1,-0.7,-1.2
2016-05-27,-0.2,-0.3,-22.8,5.3,-6.1,14.7,-0.7,-0.8
2016-05-31,3.8,4.7,-18.6,4.8,-2.1,16.9,2.5,7.5
2016-06-01,4.0,4.5,-17.1,3.0,-5.7,29.7,3.2,13.7
2016-06-02,5.6,4.5,-16.4,2.5,-4.5,45.6,7.2,20.1
2016-06-03,3.4,0.7,-25.4,1.8,-4.0,46.0,7.4,20.1
2016-06-06,3.1,-0.9,-24.9,-2.4,-1.9,45.2,9.1,24.4
2016-06-07,3.5,-1.3,-25.2,-2.4,-1.9,45.9,10.6,25.2
2016-06-08,2.2,-2.3,-24.4,-5.0,-2.0,45.2,9.0,25.4
2016-06-09,1.8,-3.0,-23.2,-3.3,-2.5,45.4,8.9,25.0
2016-06-10,0.9,-2.2,-23.0,-2.5,-7.3,47.4,5.6,16.4
2016-06-13,-2.5,-3.4,-22.9,-4.7,-18.6,48.7,-1.1,2.1
2016-06-14,-2.6,-3.2,-22.3,-4.2,-18.9,48.0,-1.7,1.3
2016-06-15,-2.9,-3.2,-22.9,-4.6,-20.2,48.2,-2.4,1.2
2016-06-16,-2.9,-2.3,-21.6,-5.1,-20.4,41.6,-3.9,0.3
2016-06-17,-2.4,-2.1,-19.9,-5.8,-17.5,42.1,-2.8,0.1
2016-06-20,-3.6,-2.8,-17.2,-8.6,-18.7,41.8,-4.9,-2.5
2016-06-21,-2.1,0.1,-16.0,-1.2,-19.1,41.1,-5.3,-2.9
2016-06-22,-1.9,0.7,-16.0,-1.3,-19.7,40.7,-5.8,-3.5
2016-06-23,-2.4,-0.2,-19.0,-0.3,-18.5,39.8,-5.8,-4.1
2016-06-24,-2.8,-0.8,-23.8,3.8,-19.6,42.8,-5.9,-4.6
2016-06-27,-3.2,-0.6,-23.3,3.0,-21.4,42.5,-7.2,-6.9
2016-06-28,-3.7,-0.5,-20.5,-0.6,-22.7,40.4,-8.5,-8.7
2016-06-29,-3.6,0.7,-20.1,0.5,-25.1,39.5,-10.0,-11.6
2016-06-30,-2.7,0.3,-19.8,5.0,-19.2,36.8,-7.2,-11.9
2016-07-01,-1.9,5.7,-14.3,9.2,-19.1,10.9,-13.2,-15.0
2016-07-05,-1.5,6.8,-13.4,15.9,-19.9,10.1,-13.9,-16.4
2016-07-06,-0.5,8.7,-7.1,14.2,-20.1,9.9,-14.2,-17.2
2016-07-07,-0.2,9.6,-3.1,10.1,-20.3,8.9,-14.9,-18.0
2016-07-08,1.1,11.6,5.3,7.4,-20.3,10.2,-14.6,-18.7
2016-07-11,0.8,12.3,9.6,6.3,-22.0,6.7,-16.4,-22.7
2016-07-12,1.18,13.1,11.5,6.3,-16.2,-13.5,-16.7,-19.9
2016-07-13,1.2,13.1,13.0,4.4,-16.5,-14.3,-16.7,-21.0
2016-07-14,1.7,14.1,15.4,4.5,-16.2,-17.5,-16.8,-21.8
2016-07-15,5.3,16.9,21.9,4.5,-9.8,-16.8,-12.2,-15.9
2016-07-18,6.5,18.3,25.1,4.9,-8.5,-20.1,-11.2,-15.0
2016-07-19,6.0,17.2,27.9,-2.8,-6.8,-21.0,-10.7,-15.6
2016-07-20,6.2,17.5,28.6,-2.1,-6.7,-21.7,-10.7,-15.4
2016-07-21,7.5,19.5,32.8,-2.0,-6.4,-22.3,-10.6,-15.1
2016-07-22,10.4,24.7,36.7,8.0,-5.7,-23.0,-11.0,-14.7
2016-07-25,13.0,28.4,38.6,10.8,-4.5,-22.5,-10.1,-13.6
2016-07-26,14.3,29.5,43.1,10.4,-2.0,-22.8,-8.5,-13.1
2016-07-27,14.3,28.9,37.2,16.1,-0.6,-23.5,-7.6,-12.6
2016-07-28,15.9,31.7,36.5,25.5,-0.6,-25.0,-7.7,-12.8
2016-07-29,12.8,25.6,16.3,28.3,0.9,-23.9,-6.4,-11.2
2016-08-01,14.1,24.7,13.8,29.2,10.3,-15.4,-1.7,1.4
2016-08-02,14.3,25.2,15.8,29.2,10.3,-17.3,-2.0,0.9
2016-08-03,15.1,25.9,16.1,31.8,10.7,-17.3,-1.0,2.4
2016-08-04,15.2,26.4,17.8,31.7,11.2,-22.9,-1.7,3.0
2016-08-05,15.2,25.3,20.9,28.2,16.1,-23.3,0.1,3.7
2016-08-08,15.3,24.9,19.1,29.8,18.9,-21.6,1.0,4.9
2016-08-09,15.6,24.1,19.0,28.9,20.4,-16.6,2.9,7.9
2016-08-10,16.4,24.8,17.4,27.9,21.2,-16.5,3.7,8.2
2016-08-11,17.3,24.5,16.8,27.8,23.5,-16.6,6.4,11.4
2016-08-12,14.6,22.3,10.9,28.6,17.1,-14.4,3.0,0.2
2016-08-15,10.9,18.4,7.7,28.4,13.6,-14.9,-0.4,-0.1
2016-08-16,10.2,17.4,6.0,27.6,13.6,-16.0,-0.6,-0.3
2016-08-17,10.2,17.8,5.4,27.5,11.7,-16.0,-1.1,1.2
2016-08-18,10.4,18.5,5.3,27.6,12.2,-14.7,-1.8,1.0
2016-08-19,9.5,17.1,4.6,27.6,12.4,-15.4,-1.8,0.8
2016-08-22,9.0,15.8,1.9,27.4,12.6,-13.3,-1.2,0.2
2016-08-23,11.1,19.6,10.1,28.7,11.1,-11.4,-1.7,0.2
2016-08-24,11.0,19.5,10.2,29.1,11.1,-11.9,-1.7,-0.1
2016-08-25,9.3,17.3,12.2,21.2,9.9,-12.9,-2.6,-0.5
2016-08-26,8.6,16.8,11.1,21.2,8.8,-14.8,-3.6,-1.2
2016-08-29,6.9,14.3,10.6,16.9,9.3,-20.5,-4.3,-4.5
2016-08-30,4.7,11.8,12.1,6.0,7.8,-23.3,-5.9,-4.8
2016-08-31,2.7,9.8,13.5,-3.1,5.2,-26.0,-7.9,-11.4
2016-09-01,1.2,6.0,4.8,-4.0,11.1,-26.7,-5.9,-5.9
2016-09-02,0.8,4.6,0.6,-4.1,12.3,-25.9,-4.9,-4.9
2016-09-06,-2.0,1.5,-7.0,-8.6,13.8,-29.7,-7.2,-1.0
2016-09-07,-2.9,0.2,-5.7,-13.9,12.9,-29.4,-7.5,0.9
2016-09-08,-3.3,1.2,-4.8,-14.1,14.5,-28.9,-10.0,3.1
2016-09-09,-4.8,-0.2,-4.9,-18.7,14.6,-32.5,-11.6,3.2
2016-09-12,-6.2,0.9,-4.9,-19.9,4.5,-30.0,-16.8,-9.2
2016-09-13,-6.2,-0.2,-5.8,-20.8,8.0,-31.5,-15.1,-3.5
2016-09-14,-6.1,0.1,-6.0,-20.5,7.2,-31.1,-15.4,-3.5
2016-09-15,-6.9,-1.9,-9.5,-21.0,8.9,-31.5,-14.3,-3.3
2016-09-16,-5.6,0.4,-3.0,-21.7,9.4,-35.5,-14.7,-3.2
2016-09-19,-4.9,1.9,3.3,-24.4,8.2,-36.0,-15.1,-4.2
2016-09-20,-6.3,-0.4,-1.7,-24.9,7.6,-35.4,-15.2,-4.3
2016-09-21,-8.2,-3.8,-1.4,-25.6,7.3,-35.1,-14.9,-4.3
2016-09-22,-9.3,-5.7,-5.9,-25.7,7.1,-34.0,-14.7,-4.4
2016-09-23,-8.7,-4.7,-4.4,-19.3,6.6,-32.8,-14.7,-4.4
2016-09-26,-7.0,-2.5,-5.4,-9.5,6.1,-28.0,-13.8,-4.4
2016-09-27,-6.3,-2.7,-5.2,-10.7,8.4,-25.1,-11.7,-4.3
2016-09-28,-6.0,-2.8,-5.1,-10.4,8.1,-20.5,-10.8,-4.0
2016-09-29,-3.2,2.2,-3.4,4.1,7.8,-22.0,-11.4,-4.8
2016-09-30,-2.6,3.0,-5.1,2.6,8.2,-21.9,-11.0,-5.3
2016-10-03,-2.2,3.3,-5.6,4.3,5.1,-14.2,-10.5,-6.4
2016-10-04,-2.6,3.4,-6.9,5.2,4.7,-18.5,-11.5,-7.4
2016-10-05,-0.7,6.7,0.8,6.0,4.2,-17.2,-11.7,-8.0
2016-10-06,-0.4,7.5,1.8,7.3,3.6,-20.3,-12.2,-8.3
2016-10-07,0.5,8.5,-2.0,13.2,2.4,-18.9,-11.6,-8.7
2016-10-10,1.2,9.9,-2.9,21.2,-0.2,-13.6,-11.9,-9.6
2016-10-11,1.8,11.0,-5.2,22.2,-0.5,-13.2,-11.9,-9.9
2016-10-12,0.8,10.4,-7.8,22.8,-2.5,-16.3,-13.7,-10.6
2016-10-13,-0.6,10.8,-6.6,22.6,-9.6,-16.2,-17.7,-19.6
2016-10-14,-1.6,10.0,-7.6,22.5,-11.7,-16.1,-18.9,-19.6
2016-10-17,-2.3,8.3,-9.7,21.8,-11.5,-12.5,-18.1,-20.5
2016-10-18,-4.2,5.2,-16.7,20.4,-11.6,-15.0,-18.3,-21.4
2016-10-19,-6.5,1.5,-23.6,18.3,-13.2,-14.5,-18.4,-22.4
2016-10-20,-7.0,0.6,-23.8,17.6,-13.4,-14.0,-18.3,-22.2
2016-10-21,-7.7,-0.6,-23.0,16.6,-13.6,-14.2,-18.4,-22.3
2016-10-24,-1.6,9.7,-14.7,34.3,-14.4,-16.2,-18.6,-22.8
2016-10-25,-0.6,10.6,-13.1,35.7,-13.7,-14.1,-17.4,-23.6
2016-10-26,0.4,11.2,-10.9,35.5,-12.2,-12.1,-15.9,-24.2
2016-10-27,0.8,11.4,-12.6,35.8,-10.5,-14.2,-15.1,-25.4
2016-10-28,3.7,15.5,-9.1,43.5,-10.6,-10.7,-14.1,-26.4
2016-10-31,3.1,14.5,-8.1,40.8,-12.9,-6.7,-13.9,-27.5
2016-11-01,7.2,14.7,-8.3,41.2,-1.2,-4.2,-4.0,-9.1
2016-11-02,7.4,15.6,-10.0,45.4,-1.7,-3.7,-4.9,-10.0
2016-11-03,7.3,14.3,-13.1,43.5,0.9,-3.9,-3.2,-9.6
2016-11-04,6.9,13.5,-12.9,36.2,1.0,-3.7,-3.0,-9.2
2016-11-07,7.4,13.3,-11.9,37.0,4.0,-4.9,-1.5,-7.9
2016-11-08,5.3,13.2,-9.8,33.3,3.4,-5.1,-6.6,-8.9
2016-11-09,5.6,12.6,-9.0,33.4,5.7,-5.5,-4.9,-6.4
2016-11-10,6.1,13.3,-7.9,34.6,6.6,-7.4,-4.6,-7.0
2016-11-11,7.3,14.2,-6.3,34.9,8.8,-10.3,-3.0,-4.5
2016-11-14,8.3,16.1,-6.3,36.7,7.2,-10.6,-3.4,-7.8
2016-11-15,9.2,18.2,-2.2,39.3,7.6,-11.0,-4.4,-7.6
2016-11-16,8.7,17.3,-4.4,39.7,7.7,-10.4,-4.1,-7.4
2016-11-17,12.1,23.4,8.3,40.2,6.1,-10.5,-4.9,-7.2
2016-11-18,11.7,23.4,7.9,40.7,6.2,-9.7,-5.8,-9.8
2016-11-21,10.6,21.7,5.6,43.2,6.7,-10.3,-6.0,-9.4
2016-11-22,11.3,22.2,5.8,45.5,7.1,-7.5,-5.1,-8.2
2016-11-23,14.9,28.3,8.5,62.4,6.4,-6.6,-5.3,-8.0
2016-11-25,15.2,29.0,9.3,63.3,4.9,-5.6,-5.6,-7.3
2016-11-28,16.5,30.5,11.6,66.0,3.9,-0.9,-4.4,-5.6
2016-11-29,17.5,32.3,16.8,61.6,3.1,-2.0,-4.7,-5.4
2016-11-30,17.1,31.4,17.8,56.9,0.8,5.2,-4.4,-5.5
2016-12-01,18.9,32.5,18.2,61.3,6.2,-2.7,-1.5,2.3
2016-12-02,21.9,35.5,24.7,61.4,5.6,11.8,1.5,8.0
2016-12-05,23.0,36.0,28.7,58.9,6.3,11.3,3.6,10.3
2016-12-06,24.5,38.3,30.1,66.1,6.4,13.5,3.9,10.7
2016-12-07,23.5,36.4,30.1,64.6,6.8,14.4,4.2,11.4
2016-12-08,24.3,35.7,29.5,64.6,12.1,14.7,7.3,18.7
2016-12-09,22.6,35.8,30.2,62.6,4.6,15.1,2.9,8.5
2016-12-12,21.8,35.7,29.7,60.1,4.5,16.4,0.9,9.4
2016-12-13,23.5,37.0,32.6,59.0,7.6,18.3,3.2,14.6
2016-12-14,21.9,34.4,27.5,57.5,7.7,19.1,3.1,14.7
2016-12-15,25.9,40.9,37.0,64.4,9.3,12.1,3.5,17.0
2016-12-16,23.2,35.0,22.9,63.3,12.6,12.2,5.6,17.1
2016-12-19,24.5,36.5,23.2,60.6,13.7,11.8,6.6,16.2
2016-12-20,24.7,36.5,23.3,58.8,13.5,14.4,6.9,16.2
2016-12-21,24.6,35.8,22.8,56.7,13.3,18.8,7.7,17.9
2016-12-22,24.2,35.1,21.0,56.3,13.4,18.3,7.9,18.0
2016-12-23,25.7,36.3,25.6,54.5,16.8,18.5,9.9,18.0
2016-12-27,23.2,31.7,24.5,46.0,17.7,18.7,10.4,18.5
2016-12-28,24.3,33.5,24.3,53.7,17.7,19.9,10.6,19.1
2016-12-29,27.3,33.6,23.9,54.1,28.0,21.1,17.9,21.4
2016-12-30,27.0,33.0,23.3,53.1,28.2,18.7,18.1,22.8
2017-01-03,29.7,32.4,24.7,50.4,36.9,26.8,25.7,32.4
2017-01-04,31.7,35.7,25.5,60.6,37.0,26.7,25.6,32.5
2017-01-05,31.7,36.9,28.9,59.6,37.0,18.5,24.0,30.4
2017-01-06,34.9,40.9,27.0,71.1,38.6,21.1,26.0,30.6
2017-01-09,35.2,40.8,28.5,71.0,40.8,21.3,26.7,31.8
2017-01-10,38.8,45.6,39.3,71.8,41.8,28.0,28.7,36.3
2017-01-11,39.8,45.8,39.8,71.1,42.9,31.9,30.8,36.1
